datetime,americano,cafelatte,cafemoca,caramelmatk,icedamericano,weather_avgtemp,weather_avgmoist,weather_avgwindspeed,weather_rain,weather_maxtemp,weather_maxwindspeed,weather_mintemp
2017-07-10,42.94282,15.75369,13.9944,26.38944,10.4758,24.19423077,93.97368421,1.839622642,117.7882353,25.8245283,4.760377358,22.3245283
2017-07-11,46.42143,17.71291,13.51459,27.7489,17.79288,26.0754717,83.18421053,1.411111111,2.772222222,31.37222222,3.327777778,22.09444444
2017-07-12,42.58296,16.67333,14.59416,26.46941,17.15313,26.74444444,79.79487179,1.494444444,0.12037037,31.40740741,3.490740741,23.37407407
2017-07-13,38.54458,15.39384,13.39464,24.39024,17.03318,26.77222222,76.97435897,1.072222222,0,32.08333333,2.959259259,21.92037037
2017-07-14,39.22431,17.19312,12.59496,27.62894,16.2335,27.81296296,76.79487179,1.488888889,1.007407407,33.10185185,4.748148148,24.32407407
2017-07-15,37.50499,15.79368,13.27469,25.70971,9.67612,24.5537037,91.07692308,1.481481481,41.75555556,26.91296296,3.961111111,22.70185185
2017-07-16,41.62335,16.95321,13.63454,27.10915,14.67413,25.50740741,87.48717949,1.190740741,40.21481481,28.58518519,3.737037037,22.67407407
2017-07-17,44.94202,17.87285,12.83486,26.90923,16.43342,26.10925926,84.30769231,1.253703704,2.47962963,29.16666667,3.575925926,23.53703704
2017-07-18,47.82087,17.75289,12.95481,26.30947,15.07397,25.98518519,84.84615385,1.094444444,1.562962963,30.67592593,2.812962963,23.15555556
2017-07-19,42.42303,17.71291,13.75449,31.46741,16.35345,27.65471698,77.71052632,1.145283019,0.009433962,33.21320755,3.239622642,23.89433962
2017-07-20,47.10115,17.95281,15.59376,27.30907,18.39264,28.86666667,75.15384615,1.335185185,0,34.06851852,3.531481481,24.36481481
2017-07-21,42.42303,17.95281,16.03358,26.70931,16.9932,29.05740741,79.35897436,1.605555556,0.231481481,32.55,3.505660377,26.23703704
2017-07-22,37.50499,15.63374,12.95481,28.34866,15.31387,28.32962963,84.33333333,1.409259259,1.690740741,32.04259259,3.281481481,26.43148148
2017-07-23,36.2255,17.2331,14.79408,30.2279,12.35505,26.63333333,91.23076923,1.551851852,63.64259259,28.58888889,3.872222222,25.25
2017-07-24,39.42423,19.51219,14.27429,28.30867,13.67453,25.78703704,89.30769231,0.768518519,8.792592593,27.76111111,2.325925926,24.5462963
2017-07-25,46.22151,19.35225,15.03398,28.62854,16.35345,28.65740741,72.8974359,1.475925926,0.02962963,34.36666667,3.6,24.11851852
2017-07-26,38.46461,18.03278,13.59456,26.18952,14.75409,27.62962963,65.69230769,1.777777778,0,32.55925926,3.796296296,23.33518519
2017-07-27,40.02399,17.55297,12.39504,24.75009,12.35505,26.1462963,71.94871795,1.131481481,2.333333333,29.36851852,2.662962963,23.14814815
2017-07-28,36.90523,18.59256,13.11475,27.82886,11.67532,24.82777778,93.17948718,0.901851852,17.09074074,26.6462963,2.518518519,23.40185185
2017-07-29,37.66493,16.43342,17.07317,26.70931,9.63614,26.61886792,79.92307692,1.456603774,0,30.2,3.235849057,24.24716981
2017-07-30,36.78528,18.19272,17.27309,30.9876,11.03558,27.08518519,73.33333333,1.316666667,0,31.97222222,3.061111111,23.8462963
2017-07-31,36.38544,18.83246,17.15313,27.62894,10.39584,24.69814815,89.69230769,0.981481481,18.86851852,26.47962963,3.031481481,23.36296296
2017-08-01,41.22351,18.95241,16.39344,27.82886,13.2347,27.63703704,79.48717949,1.044444444,1.603703704,33.20555556,2.785185185,23.13703704
2017-08-02,44.54218,19.31227,15.43382,28.02878,12.2351,28.94814815,79.48717949,0.87037037,0.851851852,33.40740741,2.603703704,25.04259259
2017-08-03,44.30227,17.39304,16.03358,29.06837,12.31507,28.84444444,70.48717949,1.546296296,0,33.38333333,3.472222222,25.4037037
2017-08-04,42.90283,17.67293,17.03318,30.18792,15.31387,29.06851852,70.15384615,1.359259259,0,34.37407407,3.205555556,24.5
2017-08-05,43.10275,18.71251,15.07397,27.62894,12.79488,30.25,73.38461538,1.268518519,0.231481481,35.71111111,3.792592593,25.76666667
2017-08-06,42.42303,18.35265,14.994,27.62894,12.07516,28.87592593,80.12820513,1.161111111,3.116666667,33.18333333,3.424074074,25.84259259
2017-08-07,42.94282,19.03238,15.51379,28.06877,14.75409,28.26666667,73.69230769,1.453703704,0,33.69814815,3.785185185,24.7037037
2017-08-08,45.22191,19.35225,15.95361,29.66813,13.27469,27.13333333,74.23076923,1.22962963,0.009259259,31.27222222,3.461111111,23.85185185
2017-08-09,40.86365,20.15193,16.75329,29.58816,11.79528,26.53888889,76.02564103,1.324074074,2.777777778,31.02037037,3.32037037,23.30925926
2017-08-10,42.22311,18.47261,16.51339,28.42862,10.63574,24.42592593,91.97435897,1.116666667,17.55555556,26.30925926,2.62962963,23.23888889
2017-08-11,39.38424,18.87245,16.79328,30.90763,9.95601,26.42037037,78.15384615,1.409259259,4.92962963,32.00925926,3.588888889,23.13148148
2017-08-12,33.70651,17.63294,14.59416,24.71011,7.9968,26.69245283,70.78947368,1.421153846,0,31.7490566,3.142307692,22.28867925
2017-08-13,36.18552,19.27229,16.11355,26.06957,7.477,25.59622642,70.94736842,1.811111111,0.046296296,28.16111111,3.725925926,23.09259259
2017-08-14,37.7449,19.51219,16.27349,27.54898,7.11715,23.99622642,77.92105263,1.990566038,4.235849057,26.42830189,3.830188679,22.16981132
2017-08-15,42.70291,21.19152,18.07277,31.34746,6.55737,21.94150943,92.71052632,1.99245283,73.39245283,24.03396226,3.833962264,20.87924528
2017-08-16,50.4998,19.75209,16.43342,28.2287,7.51699,23.17962963,85.97435897,1.961111111,5.742592593,26.51481481,3.707407407,20.65740741
2017-08-17,43.02279,19.51219,15.75369,27.26909,7.35705,24.36296296,84.66666667,1.22037037,5.196296296,28.71666667,3.124074074,21.10185185
2017-08-18,38.94442,15.87365,13.91443,28.02878,7.2371,25.18888889,83.23076923,0.903703704,4.011111111,29.83333333,3.17962963,22.39444444
2017-08-19,34.986,19.95201,15.63374,28.18872,7.63694,25.18518519,84.15384615,1.12037037,2.751851852,28.55740741,2.944444444,22.0037037
2017-08-20,41.14354,20.67173,16.75329,29.7481,7.477,23.37222222,92.61538462,1.951851852,97.49056604,25.67407407,4.074074074,21.8537037
2017-08-21,39.10435,20.59176,15.39384,30.94762,7.87684,25.27962963,87.30769231,1.914814815,11.41481481,28.73518519,4.581481481,23.07777778
2017-08-22,40.90363,20.2319,14.59416,28.34866,9.55617,26.5245283,79,1.183018868,0.066037736,31.63962264,3.137735849,22.59622642
2017-08-23,44.82207,20.2319,14.35425,29.14834,8.87644,26.71886792,88.41025641,1.912962963,35.27222222,30.35,4.987037037,23.19444444
2017-08-24,39.02439,17.59296,15.11395,30.26789,7.87684,26.316,88.55555556,2.984,25.302,28.818,6.392,22.762
2017-08-25,37.2251,20.55177,14.43422,29.62814,7.477,24.92352941,69.63888889,1.21372549,0,31.16666667,3.537254902,20.42941176
2017-08-26,31.86725,18.75249,16.59336,30.34786,6.51739,23.23396226,61.05263158,1.41509434,0,29.06792453,3.920754717,17.41509434
2017-08-27,39.58416,18.63254,16.75329,30.18792,6.55737,21.53333333,74.84615385,0.9,0,26.03518519,2.449056604,17.56296296
2017-08-28,38.34466,21.47141,14.15433,27.50899,7.39704,20.78148148,82.33333333,1.245283019,13.96666667,26.37962963,4.466037736,17.55
2017-08-29,38.90443,20.71171,17.31307,32.46701,6.27748,19.39245283,58.15384615,1.977358491,0,23.79245283,3.935849057,16.45660377
2017-08-30,39.26429,20.75169,15.95361,30.34786,5.75769,18.87592593,64.94871795,1.074074074,0,23.23888889,3.018518519,15.28333333
2017-08-31,34.18632,18.39264,15.19392,30.26789,6.03758,21.03703704,71.12820513,1.201851852,0,27.23148148,3.190740741,15.54259259
2017-09-01,36.82526,19.75209,15.03398,31.46741,5.91763,21.85185185,64.17948718,1.322222222,0,28.5537037,3.211111111,15.67592593
2017-09-02,34.70611,21.27149,17.11315,31.38744,5.91763,22.28703704,67.71794872,1.164814815,0,28.65,2.914814815,16.81481481
2017-09-03,35.78568,22.47101,18.11275,35.02598,6.67732,22.66111111,70.28205128,1.088888889,0,29.14259259,2.772222222,17.39259259
2017-09-04,36.50539,20.39184,14.71411,29.34826,6.2375,23.04528302,65,1.067924528,0,29.36037736,2.788679245,17.80943396
2017-09-05,39.02439,21.55137,17.07317,31.18752,6.31747,21.00192308,73.86486486,0.973076923,0,23.54807692,2.526923077,18.60192308
2017-09-06,35.86565,22.39104,18.91243,32.9868,5.71771,19.94150943,84.21621622,0.682692308,1.516981132,23.52641509,2.119230769,17.75849057
2017-09-07,37.66493,20.79168,18.43262,30.70771,7.83686,21.57592593,80.46153846,0.964814815,0,26.95925926,2.912962963,16.95925926
2017-09-08,34.94602,20.15193,16.39344,31.30747,7.55697,23.29444444,73.92307692,1.122222222,0,29.33703704,3.214814815,19.08703704
2017-09-09,34.70611,20.2319,15.15393,32.62694,6.39744,22.6537037,77.74358974,1.027777778,0,28.63888889,2.990740741,18.08333333
2017-09-10,39.18432,24.79008,19.19232,33.7465,6.19752,21.97407407,84.07692308,0.846296296,0.061111111,25.47037037,2.424074074,18.66481481
2017-09-11,40.46381,21.43142,17.55297,33.02678,6.11755,20.52962963,84.07692308,1.390740741,19.45185185,24.57222222,3.468518519,17.63703704
2017-09-12,37.14514,21.95121,17.51299,32.38704,5.39784,21.33703704,67.51282051,1.364814815,0,27.69259259,3.844444444,16.3537037
2017-09-13,37.50499,22.79088,17.75289,30.90763,6.35745,20.13888889,62.05128205,1.259259259,0,27.05925926,3.474074074,14.03888889
2017-09-14,40.06397,22.43102,17.67293,30.58776,4.91803,20.62592593,63.66666667,1.248148148,0,28.07037037,3.092592593,13.52407407
2017-09-15,38.9844,20.59176,15.9936,30.58776,6.19752,21.60384615,57.08108108,2.118867925,0,27.43773585,4.258490566,16.30754717
2017-09-16,41.66333,23.63054,18.55257,32.62694,4.39824,20.79433962,60.60526316,2.149056604,0,26.76603774,4.524528302,15.06037736
2017-09-17,42.06317,26.38944,21.75129,33.34666,5.75769,21.81481481,62.1025641,1.940740741,0,28.04259259,4.07037037,17.19074074
2017-09-18,42.26309,22.15113,17.47301,30.82766,5.63774,20.71666667,71.30769231,1.361111111,0,27.09259259,3.687037037,14.95925926
2017-09-19,45.90163,21.55137,18.91243,33.46661,5.27788,21.80185185,82.61538462,2.087037037,5.001851852,25.90925926,5.660377358,17.49259259
2017-09-20,45.38184,23.47061,17.71291,30.26789,5.9976,18.5754717,57.55263158,1.743396226,0,24.20754717,3.819230769,13.23396226
2017-09-21,38.22471,22.55097,19.03238,31.54738,4.998,18.47037037,68.64102564,1.037037037,0,25.58518519,2.664150943,12.59259259
2017-09-22,40.7437,20.47181,16.63334,30.58776,5.39784,19.26981132,70.86842105,1.333962264,0,26.13396226,3.534615385,13.55849057
2017-09-23,36.26549,23.07077,18.9924,32.26709,4.55817,20.52641509,77.89473684,1.250943396,0.009615385,26.63584906,3.146153846,15.66792453
2017-09-24,42.30307,25.82966,19.95201,34.7461,6.35745,21.5754717,79.76315789,1.318867925,0.125,27.38679245,3.992307692,17.00943396
2017-09-25,38.70451,21.71131,17.15313,30.14794,5.79768,21.99056604,71.84210526,1.037735849,0,28.6490566,2.725,16.56415094
2017-09-26,39.22431,20.9916,19.71211,33.18672,5.9976,22.97169811,70.05263158,1.213207547,0.090196078,29.26226415,3.057692308,17.27358491
2017-09-27,39.7441,24.11035,19.03238,33.78648,4.67812,21.3490566,75.34210526,1.288679245,1.103846154,26.06226415,3.442307692,18.23584906
2017-09-28,38.94442,22.07117,17.95281,30.2279,4.59816,18.725,55.10526316,2.175,0,24.30576923,5.380392157,13.13076923
2017-09-29,32.66693,19.59216,18.79248,28.18872,4.31827,15.69807692,53.05263158,1.573076923,0,21.94615385,4.243137255,8.973076923
2017-09-30,30.38784,18.71251,15.91363,26.38944,4.11835,18.44807692,72.28947368,1.409615385,0,24.88076923,3.592156863,12.96730769
2017-10-01,33.10675,21.9912,19.59216,28.38864,3.63854,16.98867925,83.41025641,1.283018868,5.866037736,20.47735849,3.553846154,14.24716981
2017-10-02,36.30547,19.2323,15.71371,27.50899,4.4782,20.44259259,71.84615385,1.633333333,2.357407407,27.42407407,3.754716981,14.96666667
2017-10-03,33.34666,18.43262,18.79248,28.66853,4.15833,16.69259259,59.56410256,1.631481481,0,22.30185185,3.628301887,12.37222222
2017-10-04,31.7473,21.07157,17.95281,30.02798,4.2383,15.67777778,59.94871795,1.461111111,0,22.22962963,3.332075472,10.05
2017-10-05,33.14674,23.35065,20.39184,32.38704,4.07836,17.16296296,69.51282051,1.340740741,0,22.16851852,3.373584906,11.79074074
2017-10-06,35.82566,25.90963,23.83046,35.30587,3.87844,17.68703704,74.92307692,1.425925926,0.346296296,21.93148148,3.567924528,14.08703704
2017-10-07,38.18472,25.10995,20.83166,35.7457,4.11835,20.26851852,77.25641026,0.927777778,0.077777778,26.1037037,2.641509434,15.90185185
2017-10-08,37.62495,24.2303,23.27069,32.94682,3.11875,21.21666667,76.1025641,1.025925926,0,26.76851852,3.120754717,17.61851852
2017-10-09,40.42383,25.06997,19.07237,35.30587,5.43782,21.06296296,75.64102564,1.064814815,0,26.30740741,2.833962264,17.52777778
2017-10-10,39.82407,22.19112,16.91323,30.70771,3.83846,20.47169811,83.39473684,1.028301887,1.89245283,24.46226415,3.117307692,16.87169811
2017-10-11,41.38344,23.19072,19.67213,34.10635,3.83846,15.23396226,81.10526316,1.943396226,15.67358491,20.69811321,4.21509434,11.98490566
2017-10-12,39.30427,24.19032,22.51099,34.54618,3.91843,11.19245283,75.63157895,1.275471698,0.077358491,14.12075472,2.916981132,7.609433962
2017-10-13,44.06237,25.54978,20.79168,36.14554,3.35865,11.59230769,67.48648649,1.284615385,0,18.09615385,3.226923077,5.194230769
2017-10-14,37.42502,27.26909,23.55057,33.06677,3.19872,12.98888889,57.30769231,1.328301887,0,19.57222222,3.957692308,6.62962963
2017-10-15,40.42383,26.62934,22.15113,35.94562,3.63854,14.07407407,59.53846154,1.237037037,0,21.10555556,3.249056604,7.3
2017-10-16,42.14314,24.47021,21.91123,36.62534,4.67812,15.34716981,60.71052632,1.143396226,0,20.75283019,3.128301887,11.7490566
2017-10-17,42.7429,26.78928,21.07157,35.46581,4.2383,14.26851852,63.8974359,1.007407407,0,22.01481481,2.675925926,7.433333333
2017-10-18,41.70331,26.9892,22.95081,35.58576,4.4782,15.43962264,69.53846154,1.328301887,0.024528302,18.49056604,3.001886792,12.14339623
2017-10-19,40.94362,25.54978,21.9912,34.42622,3.95841,15.31153846,68.45945946,1.148076923,0,21.59807692,2.765384615,10.575
2017-10-20,35.66573,23.83046,18.51259,30.78768,4.51819,15.07407407,68.76923077,0.975925926,0,22.65925926,2.696296296,9.309259259
2017-10-21,34.66613,22.55097,19.83206,32.66693,3.27868,15.34259259,66.53846154,1.087037037,0,23.58148148,3.107407407,9.033333333
2017-10-22,40.02399,24.67013,22.71091,35.42582,3.55857,14.97407407,60.12820513,2.383333333,0,22.13703704,5.725925926,8.707407407
2017-10-23,40.38384,24.91003,25.02998,34.2263,3.83846,12.07962963,60.02564103,1.222222222,0,18.31666667,2.97962963,7.142592593
2017-10-24,42.42303,25.7497,20.03198,37.18512,3.51859,12.5037037,66.61538462,1.011111111,0,19.48888889,2.664814815,7.67962963
2017-10-25,37.82487,22.59096,19.95201,35.7457,3.95841,12.58888889,70.64102564,1.001851852,0,19.69259259,3.133333333,7.135185185
2017-10-26,37.62495,24.99,18.71251,34.7461,3.35865,13.43333333,67.56410256,0.783333333,0,18.3,2.277777778,8.640740741
2017-10-27,34.7461,22.95081,17.83286,32.70691,3.11875,15.00185185,65,0.868518519,0,22.50555556,2.405555556,9.901851852
2017-10-28,32.30707,22.19112,17.07317,32.78688,2.9988,15.06296296,65.51282051,1.077777778,0,23.22592593,2.872222222,8.496296296
2017-10-29,36.70531,23.67053,19.35225,38.14474,3.79848,10.91132075,53.84615385,2.318867925,0,17.4490566,5.803773585,5.626415094
2017-10-30,37.58496,23.71051,18.95241,36.62534,3.51859,6.572222222,39.41025641,1.6,0,12.65925926,3.957407407,1.383333333
2017-10-31,34.42622,21.67133,20.91163,31.82726,3.31867,8.7,64.87179487,1.203703704,0,15.99074074,3.605555556,0.668518519
2017-11-01,35.66573,22.11115,18.19272,31.78728,3.63854,13.54259259,77.30769231,1.511111111,0,18.54444444,3.735185185,8.901851852
2017-11-02,37.06517,23.43062,20.19192,34.62614,3.31867,14.86296296,82.05128205,1.190740741,0.159259259,18.31111111,3.140740741,12.35555556
2017-11-03,35.18592,23.15073,19.71211,31.7473,3.51859,11.77222222,69.74358974,2.283333333,2.248148148,16.72592593,4.911111111,5.683333333
2017-11-04,37.50499,24.27029,18.87245,32.78688,2.91883,7.127777778,57.71794872,1.524074074,0,12.92037037,3.727777778,2.653703704
2017-11-05,37.46501,24.27029,21.11155,34.94602,3.55857,7.137037037,67.17948718,0.951851852,0,14.72777778,2.998148148,0.557407407
2017-11-06,35.94562,25.10995,20.15193,34.58616,3.27868,10.24814815,71.94871795,1.05,0,16.23703704,2.944444444,5.425925926
2017-11-07,40.02399,25.06997,17.11315,33.46661,3.75849,13.73584906,69.39473684,0.962264151,0.009433962,18.91698113,2.681132075,7.179245283
2017-11-08,39.22431,24.75009,18.67253,34.02638,3.75849,12.72830189,59.65789474,2.050943396,0.003773585,17.70943396,4.709433962,5.824528302
2017-11-09,33.86645,22.07117,18.43262,33.38664,3.35865,8.146296296,54.33333333,0.859259259,0,15.70925926,2.405555556,1.798148148
2017-11-10,29.86805,22.55097,18.95241,30.7477,3.15873,9.434615385,64.63157895,2.344230769,6.378846154,16.18653846,6.588461538,4.213461538
2017-11-11,29.34826,22.75089,20.95161,31.66733,2.03918,5.533333333,51.02702703,1.805882353,0,10.41960784,4.235294118,1.519607843
2017-11-12,30.94762,23.03078,20.19192,33.94642,2.91883,4.35,68.18421053,1.003846154,0,11.08076923,2.919230769,-1.094230769
2017-11-13,32.14714,21.47141,18.67253,33.02678,3.2387,7.89245283,70.48717949,1.5,2.416981132,11.96415094,4.060377358,1.373584906
2017-11-14,33.14674,23.91043,19.07237,34.986,2.55897,7.235185185,50.48717949,1.967924528,0.009259259,11.83148148,5.122641509,2.207407407
2017-11-15,33.38664,24.07037,19.87205,31.66733,2.51899,3.203773585,48.28205128,2.226415094,0.013207547,7.266037736,5.756603774,-1.024528302
2017-11-16,34.26629,26.46941,21.31147,35.54578,3.27868,0.628301887,44.30769231,1.126415094,0,6.526415094,3.022641509,-4.056603774
2017-11-17,34.82606,23.71051,19.55217,30.38784,3.27868,2.498148148,51.15384615,1.303703704,0.031481481,6.318518519,4.009259259,-3.012962963
2017-11-18,31.54738,28.66853,20.2319,33.78648,2.35905,-1.626415094,40.65789474,2.898113208,0,2.837735849,5.113207547,-4.703773585
2017-11-19,35.30587,28.18872,22.87085,34.82606,2.51899,-1.416666667,42.46153846,1.668518519,0,3.698148148,4.401851852,-7.292592593
2017-11-20,34.46621,29.62814,20.27189,36.70531,2.9988,-0.718518519,65.15384615,1.105555556,0.087037037,4.348148148,3.166666667,-4.862962963
2017-11-21,33.78648,26.66933,19.83206,34.14634,3.79848,0.296296296,68.41025641,0.903703704,0,7.037037037,2.438888889,-5.411111111
2017-11-22,37.30507,30.7477,22.63094,37.38504,1.9992,4.162264151,61.02631579,1.875925926,0.344444444,10.48888889,4.933333333,-0.57037037
2017-11-23,35.82566,28.50859,22.39104,35.50579,2.9988,0.667924528,58.97368421,1.688679245,0.728301887,5.345283019,5.049056604,-3.711320755
2017-11-24,29.2283,25.34986,18.95241,33.30667,2.67892,-0.698148148,70.23076923,1.322222222,0.816666667,3.801851852,4.433333333,-3.740740741
2017-11-25,29.14834,22.9908,20.15193,30.9876,1.83926,2.809803922,81.97297297,1.61372549,17.59215686,7.541176471,5.011764706,-4.282352941
2017-11-26,30.86765,27.34906,20.39184,34.58616,2.15913,3.001960784,77.18918919,1.384313725,0.111764706,7.88627451,4.119607843,-1.301960784
2017-11-27,36.2255,25.50979,18.91243,31.46741,3.11875,1.326923077,68.97368421,0.892307692,0,8.419230769,2.394230769,-4.086538462
2017-11-28,35.86565,25.54978,20.15193,33.06677,3.83846,5.316981132,72.61538462,0.909433962,0.188679245,10.79245283,2.798113208,-0.705660377
2017-11-29,34.70611,26.46941,19.79208,31.66733,3.39864,3.401960784,50.32432432,2.143137255,0.049019608,8.180392157,4.198039216,-1.378431373
2017-11-30,30.94762,25.50979,20.51179,34.78608,2.2391,-2.018867925,30.43589744,2.435849057,0,2.637735849,4.932075472,-5.156603774
2017-12-01,27.7489,23.83046,18.79248,32.62694,1.95921,-2.574074074,54.79487179,1.235185185,0.027777778,3.057407407,3.637037037,-8.007407407
2017-12-02,28.30867,26.94922,22.95081,32.50699,2.15913,0.931481481,67.71794872,1.098148148,0.003703704,7.024074074,2.9,-5.711111111
2017-12-03,33.2267,29.62814,35.2259,36.86525,2.63894,4.240740741,85.53846154,1.053703704,2.538888889,7.840740741,3.151851852,1.283333333
2017-12-04,31.46741,26.02958,23.15073,36.38544,2.9988,-0.861111111,52.82051282,2.592592593,0.090740741,3.959259259,5.368518519,-5.8
2017-12-05,30.86765,27.30907,25.14994,36.70531,3.07876,-4.041509434,42.84615385,1.955769231,0.069811321,-0.283018868,4.598076923,-7.852830189
2017-12-06,34.18632,28.90843,24.39024,37.10515,2.43902,0.022222222,75.58974359,1.483333333,1.646296296,5.174074074,3.659259259,-5.037037037
2017-12-07,33.78648,27.02918,22.9908,36.58536,2.71891,0.633333333,67.41025641,1.622222222,0.122222222,5.157407407,4.285185185,-3.394444444
2017-12-08,29.58816,24.95001,21.35145,32.14714,2.63894,-3.52037037,47.05128205,1.725925926,0,-0.207407407,3.959259259,-6.653703704
2017-12-09,29.90803,27.10915,24.15033,35.26589,2.87884,-1.044444444,57.33333333,0.92962963,0,4.566666667,2.575925926,-6.342592593
2017-12-10,34.18632,30.82766,26.9892,41.66333,2.87884,1.238888889,71.23076923,2.075925926,5,7.194444444,5.955555556,-2.659259259
2017-12-11,33.94642,31.86725,23.55057,37.66493,2.15913,-6.607407407,42.64102564,3.181481481,0,-2.146296296,6.059259259,-10.94444444
2017-12-12,34.10635,28.14874,22.19112,36.26549,2.19912,-9.009803922,48.19444444,1.845098039,0,-4.884313725,3.911764706,-12.63137255
2017-12-13,33.54658,27.34906,24.27029,36.42542,2.11915,-8.666037736,49.26315789,1.447169811,0,-3.71509434,3.433962264,-12.66603774
2017-12-14,32.9868,23.51059,22.83086,35.06597,2.51899,-7.187037037,56.51282051,0.905555556,0,-1.887037037,2.557407407,-12.68518519
2017-12-15,32.18712,22.35105,21.83126,32.46701,2.75889,-3.581481481,60.1025641,0.859259259,0,0.816666667,3.062962963,-9.5
2017-12-16,30.54778,25.2299,22.55097,33.70651,2.59896,-5.183333333,45.74358974,2.527777778,0,-1.718518519,5.011111111,-8.066666667
2017-12-17,34.26629,35.14594,27.02918,38.02479,1.95921,-6.803703704,46.87179487,1.557407407,0,-2.124074074,4.157407407,-11.52592593
2017-12-18,35.7457,24.91003,20.39184,30.70771,2.2391,-1.537037037,77.97435897,1.396296296,1.094444444,3.803703704,4.272222222,-6.835185185
2017-12-19,29.988,26.62934,21.31147,32.9868,3.07876,-4.38125,53.75757576,1.8625,0,-0.55,4.552083333,-8.04375
2017-12-20,32.78688,22.75089,21.55137,34.06637,2.35905,-3.930769231,71.2972973,1.301923077,0.546153846,1.015384615,3.401923077,-10.53076923
2017-12-21,32.58696,23.91043,19.55217,32.26709,2.39904,-1.977358491,77.26315789,0.9,0,3.835849057,2.616981132,-7.098113208
2017-12-22,30.9876,25.66973,18.63254,28.9884,2.31907,2.488888889,73.69230769,1.179245283,0,6.77037037,2.986792453,-3.642592593
2017-12-23,31.10755,24.31027,18.31267,28.66853,2.15913,4.635185185,81.56410256,0.932075472,0,8.57037037,2.61509434,2.083333333
2017-12-24,30.14794,24.15033,21.87125,31.42742,2.51899,2.524074074,84.1025641,1.65,16.22592593,4.92962963,4.551851852,-0.337037037
2017-12-25,30.30787,24.79008,22.55097,33.58656,2.79888,-2.2,49.33333333,2.12962963,0,0.598148148,4.474074074,-4.883333333
2017-12-26,34.46621,23.31067,21.03158,29.82806,2.11915,-3.942592593,48.12820513,2.366666667,0,-0.294444444,5.533333333,-7.833333333
2017-12-27,32.46701,24.15033,22.55097,34.14634,3.67852,-6.994444444,39.8974359,1.61509434,0,-2.901851852,3.881132075,-10.74814815
2017-12-28,30.42782,24.43022,22.63094,34.82606,2.2391,-2.335185185,55.12820513,0.838888889,0,1.407407407,2.485185185,-8.383333333
2017-12-29,31.02758,22.9908,18.19272,30.38784,3.27868,1.503773585,72.02631579,0.9,0,6.113207547,3.01509434,-2.018867925
2017-12-30,29.7481,21.43142,18.31267,30.7477,3.19872,0.938888889,82.87179487,0.838888889,1.144444444,4.588888889,2.692592593,-2.95
2017-12-31,33.30667,24.03038,19.55217,33.50659,3.91843,0.003703704,57.8974359,1.977777778,0.45,3.607407407,4.5,-3.051851852
2018-01-01,30.58776,23.71051,20.27189,31.34746,2.67892,-1.985185185,54.12820513,0.994444444,0,3.65,3.255555556,-6.735185185
2018-01-02,35.50579,22.15113,17.95281,31.02758,3.67852,-2.198148148,50.58974359,1.546296296,0,2.374074074,4.205555556,-6.111111111
2018-01-03,39.984,25.58976,21.51139,34.2263,4.35825,-4.559259259,47.15384615,1.740740741,0,-0.259259259,3.709259259,-7.948148148
2018-01-04,42.46301,25.62974,21.27149,36.34546,3.51859,-5.001851852,53.05128205,0.985185185,0,-1.411111111,2.442592593,-9.248148148
2018-01-05,35.06597,23.03078,19.67213,32.46701,3.59856,-3.481481481,60.66666667,1.205555556,0,1.57962963,3.798148148,-6.838888889
2018-01-06,33.10675,27.26909,22.9908,35.38584,2.91883,-3.436538462,57.7027027,1.109615385,0,2.561538462,3.142307692,-8.278846154
2018-01-07,34.94602,26.54938,19.59216,32.66693,3.15873,-1.866037736,56.44736842,0.875471698,0,2.41509434,2.898113208,-7.852830189
2018-01-08,37.42502,24.2303,20.63174,34.50619,3.07876,1.047169811,59.31578947,1.656603774,0.50754717,4.135849057,6.020754717,-1.416981132
2018-01-09,38.94442,26.7493,22.07117,41.58336,3.71851,-3.928301887,61.34210526,2.481132075,0.169811321,-0.733962264,5.362264151,-6.154716981
2018-01-10,34.66613,26.54938,24.11035,39.984,3.27868,-7.37962963,55.1025641,2.487037037,0.161111111,-3.990740741,5.612962963,-10.69814815
2018-01-11,36.26549,27.62894,24.19032,41.9832,3.67852,-10.90185185,53,2.248148148,0,-7.22037037,4.457407407,-13.79444444
2018-01-12,35.30587,26.94922,23.03078,39.06437,2.35905,-10.28113208,45.76315789,1.286792453,0,-5.652830189,3.226415094,-16.13207547
2018-01-13,36.38544,30.2279,25.66973,37.50499,2.59896,-4.894444444,73.30769231,0.95,0.016666667,-1.003703704,2.222222222,-7.838888889
2018-01-14,35.7457,29.58816,22.15113,40.10395,3.63854,0.051851852,70.30769231,1.385185185,0,5.135185185,3.540740741,-6.551851852
2018-01-15,34.986,24.87005,20.2319,37.90483,3.11875,3.655555556,69.23076923,1.246296296,0.090740741,7.759259259,3.585185185,-0.224074074
2018-01-16,33.58656,28.18872,20.79168,41.78328,3.2387,2.459259259,70.28205128,0.788888889,0,6.344444444,2.446296296,-1.887037037
2018-01-17,34.94602,29.18832,20.9916,37.18512,4.19832,3.603703704,75.20512821,1.072222222,0.212962963,8.146296296,3.27962963,0.724074074
2018-01-18,38.42463,26.38944,21.59136,37.7449,3.79848,1.637037037,65.23076923,1.237037037,0,4.892592593,3.216666667,-0.864814815
